,County_Name,School_Name,Subgroup,Number_Students_Total,Number_Students_Healthy,Number_Students_Unhealthy,Mean_Academic_Test_Score,Students_Tested_Academic,Total_Tested_At_Subgroup_Level_Academic
3606,San Bernardino,Granite Hills High,All,2100.0,1076.0,1024.0,334.416666667,163.166666667,490.5
3607,San Bernardino,Granite Hills High,Economic_disadv,960.0,456.0,504.0,326.633333333,109.166666667,321.5
3608,San Bernardino,Granite Hills High,NOT_economic_disadv,194.0,98.0,96.0,374.6,63.4,169.0
3609,San Bernardino,Green Valley Independent Study,All,50.0,,,350.0,9.5,20.0
3610,San Bernardino,Green Valley Independent Study,Economic_disadv,20.0,,,,4.0,15.0
3611,San Bernardino,Green Valley Independent Study,NOT_economic_disadv,8.0,,,,3.0,5.0
3612,San Bernardino,Grove,All,202.0,145.0,57.0,400.066666667,20.0,115.333333333
3613,San Bernardino,Grove,Economic_disadv,24.0,,,,8.0,25.0
3614,San Bernardino,Grove,NOT_economic_disadv,162.0,123.0,39.0,409.566666667,18.75,87.6666666667
3615,San Bernardino,Henry J. Kaiser High,All,3562.0,1908.0,1654.0,331.4,296.75,1200.0
3616,San Bernardino,Henry J. Kaiser High,Economic_disadv,2832.0,1489.0,1343.0,328.9,320.333333333,969.0
3617,San Bernardino,Henry J. Kaiser High,NOT_economic_disadv,390.0,226.0,164.0,342.15,74.3333333333,231.0
3618,San Bernardino,Hesperia Community Day,All,4.0,,,,2.0,12.0
3619,San Bernardino,Hesperia Community Day,Economic_disadv,2.0,,,,0.0,8.0
3620,San Bernardino,Hesperia High,All,3072.0,1609.0,1463.0,316.6,237.333333333,706.5
3621,San Bernardino,Hesperia High,Economic_disadv,1766.0,849.0,917.0,316.68,188.666666667,539.5
3622,San Bernardino,Hesperia High,NOT_economic_disadv,238.0,136.0,102.0,345.533333333,57.4,167.0
3623,San Bernardino,High Desert Premier Academy,All,86.0,28.0,40.0,296.2,21.25,99.6666666667
3624,San Bernardino,High Desert Premier Academy,Economic_disadv,34.0,,,297.266666667,16.75,67.6666666667
3625,San Bernardino,High Desert Premier Academy,NOT_economic_disadv,14.0,,,,8.0,35.5
3626,San Bernardino,Home/hospital and independent study,All,26.0,0.0,0.0,331.0,6.57142857143,18.5714285714
3627,San Bernardino,Home/hospital and independent study,Economic_disadv,6.0,0.0,0.0,330.8,11.0,25.0
3628,San Bernardino,Home/hospital and independent study,NOT_economic_disadv,6.0,0.0,0.0,331.1,5.0,14.7142857143
3629,San Bernardino,Hope Academy Charter,All,692.0,272.0,420.0,320.433333333,108.5,438.666666667
3630,San Bernardino,Hope Academy Charter,Economic_disadv,448.0,165.0,283.0,313.4,81.0,245.0
3631,San Bernardino,Hope Academy Charter,NOT_economic_disadv,138.0,63.0,75.0,329.933333333,47.75,236.0
3632,San Bernardino,Independence Charter Academy,All,58.0,27.0,31.0,325.5,14.0,33.0
3633,San Bernardino,Independence Charter Academy,Economic_disadv,48.0,15.0,15.0,331.3,9.0,10.0
3634,San Bernardino,Independence Charter Academy,NOT_economic_disadv,4.0,,,,5.0,23.0
3635,San Bernardino,Indian Springs High,All,2616.0,944.0,1672.0,306.36,231.0,710.5
3636,San Bernardino,Indian Springs High,Economic_disadv,2562.0,925.0,1637.0,305.56,224.333333333,689.0
3637,San Bernardino,Indian Springs High,NOT_economic_disadv,24.0,,,310.35,13.0,21.5
3638,San Bernardino,Jurupa Hills High,All,3244.0,1724.0,1520.0,330.666666667,252.0,700.0
3639,San Bernardino,Jurupa Hills High,Economic_disadv,2734.0,1435.0,1299.0,326.833333333,211.333333333,569.5
3640,San Bernardino,Jurupa Hills High,NOT_economic_disadv,300.0,173.0,127.0,371.5,48.4,130.5
3641,San Bernardino,Los Osos High,All,4448.0,3281.0,1167.0,375.966666667,589.25,1035.33333333
3642,San Bernardino,Los Osos High,Economic_disadv,1280.0,885.0,395.0,361.366666667,185.5,327.333333333
3643,San Bernardino,Los Osos High,NOT_economic_disadv,3024.0,2305.0,719.0,382.6,538.333333333,793.5
3644,San Bernardino,Lucerne Valley High,All,276.0,169.0,107.0,346.366666667,28.0,86.5
3645,San Bernardino,Lucerne Valley High,Economic_disadv,158.0,94.0,64.0,343.566666667,27.8,73.5
3646,San Bernardino,Lucerne Valley High,NOT_economic_disadv,10.0,,,348.5,10.0,13.0
3647,San Bernardino,Middle College High,All,424.0,245.0,179.0,393.366666667,77.3333333333,110.5
3648,San Bernardino,Middle College High,Economic_disadv,376.0,216.0,160.0,390.166666667,66.6666666667,96.0
3649,San Bernardino,Middle College High,NOT_economic_disadv,30.0,,,443.8,11.5,14.5
3650,San Bernardino,Milor Continuation High,All,2.0,,,,3.0,46.5
3651,San Bernardino,Milor Continuation High,Economic_disadv,0.0,0.0,0.0,,4.0,40.5
3652,San Bernardino,Milor Continuation High,NOT_economic_disadv,0.0,0.0,0.0,,1.0,12.0
3653,San Bernardino,Mirus Secondary,All,272.0,132.0,140.0,319.766666667,46.25,136.0
3654,San Bernardino,Mirus Secondary,Economic_disadv,96.0,42.0,54.0,310.866666667,41.6666666667,99.0
3655,San Bernardino,Mirus Secondary,NOT_economic_disadv,22.0,13.0,9.0,339.666666667,19.0,37.0
3656,San Bernardino,Mojave High,All,16.0,,,285.533333333,25.5,114.5
3657,San Bernardino,Mojave High,Economic_disadv,6.0,,,286.9,20.8,70.5
3658,San Bernardino,Mojave High,NOT_economic_disadv,0.0,0.0,0.0,277.9,9.75,44.0
3659,San Bernardino,Mojave River Academy,All,1218.0,503.0,715.0,309.333333333,291.666666667,659.5
3660,San Bernardino,Mojave River Academy,Economic_disadv,886.0,353.0,533.0,305.833333333,213.333333333,473.5
3661,San Bernardino,Mojave River Academy,NOT_economic_disadv,214.0,96.0,118.0,319.0,78.3333333333,186.0
3662,San Bernardino,Montclair High,All,4522.0,2483.0,2039.0,336.966666667,726.666666667,1058.5
3663,San Bernardino,Montclair High,Economic_disadv,3972.0,2168.0,1804.0,334.933333333,641.666666667,902.5
3664,San Bernardino,Montclair High,NOT_economic_disadv,548.0,315.0,233.0,350.166666667,85.0,156.0
3665,San Bernardino,Mountain View High,All,2.0,,,,1.5,1.0
3666,San Bernardino,Needles Community Day,All,4.0,,,,2.0,
3667,San Bernardino,Needles High,All,336.0,166.0,170.0,327.3,54.0,84.0
3668,San Bernardino,Needles High,Economic_disadv,192.0,81.0,111.0,321.066666667,34.3333333333,58.5
3669,San Bernardino,Needles High,NOT_economic_disadv,90.0,50.0,36.0,338.7,19.6666666667,25.5
3670,San Bernardino,Oak Hills High,All,3244.0,2052.0,1192.0,332.05,430.75,883.0
3671,San Bernardino,Oak Hills High,Economic_disadv,1378.0,824.0,554.0,327.525,278.0,536.5
3672,San Bernardino,Oak Hills High,NOT_economic_disadv,642.0,418.0,224.0,349.266666667,201.333333333,346.5
3673,San Bernardino,Oak View High School & Education Center,All,58.0,24.0,20.0,287.25,8.5,59.0
3674,San Bernardino,Oak View High School & Education Center,Economic_disadv,34.0,7.0,15.0,286.95,10.0,52.0
3675,San Bernardino,Oak View High School & Education Center,NOT_economic_disadv,2.0,0.0,0.0,,1.0,7.0
3676,San Bernardino,Ontario High,All,3608.0,2173.0,1435.0,331.966666667,457.25,809.666666667
3677,San Bernardino,Ontario High,Economic_disadv,3168.0,1879.0,1289.0,329.2,399.5,695.0
3678,San Bernardino,Ontario High,NOT_economic_disadv,432.0,290.0,142.0,351.9,77.0,127.5
3679,San Bernardino,Pacific High,All,1716.0,747.0,969.0,316.54,160.333333333,462.5
3680,San Bernardino,Pacific High,Economic_disadv,1008.0,451.0,557.0,315.78,182.4,438.5
3681,San Bernardino,Pacific High,NOT_economic_disadv,38.0,11.0,15.0,348.066666667,13.3333333333,24.0
3682,San Bernardino,Pioneer Junior High,All,0.0,0.0,0.0,,0.0,
3683,San Bernardino,Provisional Accelerated Learning Academy,All,44.0,15.0,9.0,303.8,12.5,5.0
3684,San Bernardino,Provisional Accelerated Learning Academy,Economic_disadv,42.0,15.0,9.0,303.0,10.5,5.0
3685,San Bernardino,Provisional Accelerated Learning Academy,NOT_economic_disadv,0.0,0.0,0.0,,0.0,0.0
3686,San Bernardino,Public Safety Academy,All,384.0,217.0,167.0,346.933333333,60.6666666667,204.5
3687,San Bernardino,Public Safety Academy,Economic_disadv,208.0,103.0,105.0,341.9,46.3333333333,153.0
3688,San Bernardino,Public Safety Academy,NOT_economic_disadv,32.0,18.0,14.0,363.566666667,14.3333333333,51.5
3689,San Bernardino,Rancho Cucamonga High,All,4842.0,3406.0,1436.0,368.033333333,654.25,1199.0
3690,San Bernardino,Rancho Cucamonga High,Economic_disadv,1932.0,1265.0,667.0,354.433333333,258.75,420.0
3691,San Bernardino,Rancho Cucamonga High,NOT_economic_disadv,2674.0,1983.0,691.0,377.2,395.5,779.0
3692,San Bernardino,Redlands East Valley High,All,2804.0,1747.0,1057.0,351.666666667,254.0,738.0
3693,San Bernardino,Redlands East Valley High,Economic_disadv,1170.0,674.0,496.0,342.82,158.0,378.0
3694,San Bernardino,Redlands East Valley High,NOT_economic_disadv,1094.0,767.0,327.0,400.866666667,144.6,360.0
3695,San Bernardino,Redlands Senior High,All,3020.0,1996.0,1024.0,347.4,289.833333333,862.0
3696,San Bernardino,Redlands Senior High,Economic_disadv,1248.0,760.0,488.0,340.68,163.5,476.0
3697,San Bernardino,Redlands Senior High,NOT_economic_disadv,1148.0,856.0,292.0,405.133333333,150.2,386.0
3698,San Bernardino,Redlands eAcademy,All,32.0,,,,8.0,19.0
3699,San Bernardino,Redlands eAcademy,Economic_disadv,6.0,,,,2.0,6.0
3700,San Bernardino,Redlands eAcademy,NOT_economic_disadv,20.0,,,,6.0,13.0
3701,San Bernardino,Rialto High,All,4172.0,2531.0,1641.0,317.116666667,358.0,1081.0
3702,San Bernardino,Rialto High,Economic_disadv,2390.0,1391.0,999.0,314.216666667,306.0,915.0
3703,San Bernardino,Rialto High,NOT_economic_disadv,236.0,147.0,89.0,349.266666667,61.6,166.0
3704,San Bernardino,Rim of the World Senior High,All,1754.0,1234.0,520.0,353.8,133.0,273.0
3705,San Bernardino,Rim of the World Senior High,Economic_disadv,434.0,301.0,133.0,342.0,70.0,141.0
3706,San Bernardino,Rim of the World Senior High,NOT_economic_disadv,622.0,469.0,153.0,366.7,126.0,132.0
3707,San Bernardino,Riverside Preparatory,All,764.0,479.0,285.0,359.766666667,98.6,1000.0
3708,San Bernardino,Riverside Preparatory,Economic_disadv,242.0,139.0,89.0,348.366666667,63.5,590.666666667
3709,San Bernardino,Riverside Preparatory,NOT_economic_disadv,152.0,93.0,59.0,373.233333333,59.75,393.666666667
3710,San Bernardino,Ruben S. Ayala High,All,3608.0,2756.0,852.0,396.4,375.0,852.0
3711,San Bernardino,Ruben S. Ayala High,Economic_disadv,818.0,579.0,239.0,377.933333333,83.2,173.0
3712,San Bernardino,Ruben S. Ayala High,NOT_economic_disadv,2520.0,1957.0,563.0,401.7,291.8,679.0
3713,San Bernardino,San Bernardino City Community Day,All,26.0,0.0,0.0,,4.5,12.0
3714,San Bernardino,San Bernardino City Community Day,NOT_economic_disadv,0.0,0.0,0.0,,1.0,1.0
3715,San Bernardino,San Bernardino County Special Education,All,220.0,64.0,156.0,309.6,7.0,344.0
3716,San Bernardino,San Bernardino County Special Education,Economic_disadv,104.0,27.0,77.0,,4.5,240.0
3717,San Bernardino,San Bernardino County Special Education,NOT_economic_disadv,36.0,,,,1.5,104.0
3718,San Bernardino,San Bernardino High,All,2560.0,1019.0,1541.0,308.416666667,198.5,567.0
3719,San Bernardino,San Bernardino High,Economic_disadv,1646.0,644.0,1002.0,307.85,193.0,547.5
3720,San Bernardino,San Bernardino High,NOT_economic_disadv,52.0,18.0,18.0,349.0,6.0,19.5
3721,San Bernardino,San Gorgonio High,All,3432.0,1709.0,1723.0,315.366666667,258.333333333,685.0
3722,San Bernardino,San Gorgonio High,Economic_disadv,2020.0,1031.0,989.0,313.333333333,237.666666667,627.0
3723,San Bernardino,San Gorgonio High,NOT_economic_disadv,156.0,76.0,80.0,353.266666667,23.6,58.0
3724,San Bernardino,Serrano High,All,3466.0,2361.0,1105.0,348.283333333,278.333333333,817.0
3725,San Bernardino,Serrano High,Economic_disadv,1356.0,846.0,510.0,341.833333333,162.333333333,441.5
3726,San Bernardino,Serrano High,NOT_economic_disadv,442.0,327.0,115.0,382.566666667,138.2,375.5
3727,San Bernardino,Shadow Ridge,All,60.0,18.0,42.0,311.266666667,38.6666666667,79.5
3728,San Bernardino,Shadow Ridge,Economic_disadv,28.0,,,313.9,18.3333333333,36.0
3729,San Bernardino,Shadow Ridge,NOT_economic_disadv,24.0,,,311.366666667,20.3333333333,43.5
3730,San Bernardino,Silver Valley High,All,642.0,417.0,225.0,354.466666667,53.4,109.666666667
3731,San Bernardino,Silver Valley High,Economic_disadv,290.0,171.0,119.0,345.25,22.5,33.6666666667
3732,San Bernardino,Silver Valley High,NOT_economic_disadv,240.0,172.0,68.0,361.566666667,43.75,76.0
3733,San Bernardino,Silverado High,All,2008.0,1124.0,884.0,314.7,233.666666667,685.0
3734,San Bernardino,Silverado High,Economic_disadv,1546.0,864.0,682.0,315.46,183.666666667,543.0
3735,San Bernardino,Silverado High,NOT_economic_disadv,0.0,0.0,0.0,334.533333333,74.25,134.0
3736,San Bernardino,Sky Mountain Charter,All,328.0,225.0,103.0,365.833333333,36.6666666667,899.0
3737,San Bernardino,Sky Mountain Charter,Economic_disadv,0.0,0.0,0.0,361.2,10.3333333333,182.0
3738,San Bernardino,Sky Mountain Charter,NOT_economic_disadv,0.0,0.0,0.0,372.433333333,26.3333333333,717.0
3739,San Bernardino,Snowline Virtual,All,44.0,13.0,9.0,,6.0,44.0
3740,San Bernardino,Snowline Virtual,Economic_disadv,10.0,,,,0.0,16.0
3741,San Bernardino,Snowline Virtual,NOT_economic_disadv,18.0,,,,3.0,28.0
3742,San Bernardino,Sultana High,All,2954.0,1748.0,1206.0,342.433333333,211.5,644.0
3743,San Bernardino,Sultana High,Economic_disadv,1536.0,901.0,635.0,335.433333333,176.8,422.5
3744,San Bernardino,Sultana High,NOT_economic_disadv,426.0,289.0,137.0,358.566666667,96.25,242.666666667
3745,San Bernardino,Summit High,All,3812.0,2017.0,1795.0,340.72,313.0,957.5
3746,San Bernardino,Summit High,Economic_disadv,2662.0,1352.0,1310.0,337.06,258.8,637.5
3747,San Bernardino,Summit High,NOT_economic_disadv,826.0,473.0,353.0,356.575,115.6,320.0
3748,San Bernardino,Summit Leadership Academy-High Desert,All,290.0,209.0,81.0,331.05,41.0,84.0
3749,San Bernardino,Summit Leadership Academy-High Desert,Economic_disadv,114.0,72.0,42.0,331.5,32.5,61.0
3750,San Bernardino,Summit Leadership Academy-High Desert,NOT_economic_disadv,64.0,31.0,15.0,,8.0,23.0
3751,San Bernardino,Taylion High Desert Academy/Adelanto,All,248.0,110.0,138.0,304.5,29.0,170.0
3752,San Bernardino,Taylion High Desert Academy/Adelanto,Economic_disadv,158.0,56.0,84.0,297.15,25.3333333333,145.0
3753,San Bernardino,Taylion High Desert Academy/Adelanto,NOT_economic_disadv,12.0,0.0,0.0,,1.5,25.0
3754,San Bernardino,Trona High,All,24.0,13.0,11.0,320.6,16.0,50.5
3755,San Bernardino,Twentynine Palms High,All,1188.0,828.0,360.0,344.425,116.2,264.0
3756,San Bernardino,Twentynine Palms High,Economic_disadv,628.0,413.0,215.0,338.066666667,67.5,126.333333333
3757,San Bernardino,Twentynine Palms High,NOT_economic_disadv,216.0,156.0,60.0,370.466666667,77.25,137.666666667
3758,San Bernardino,University Preparatory,All,706.0,478.0,228.0,400.3,177.666666667,543.5
3759,San Bernardino,University Preparatory,Economic_disadv,496.0,333.0,163.0,390.7,115.666666667,377.0
3760,San Bernardino,University Preparatory,NOT_economic_disadv,0.0,0.0,0.0,418.033333333,62.0,166.5
3761,San Bernardino,Upland High,All,4870.0,2920.0,1950.0,356.275,424.333333333,1280.5
3762,San Bernardino,Upland High,Economic_disadv,1736.0,953.0,783.0,344.3,272.0,670.5
3763,San Bernardino,Upland High,NOT_economic_disadv,606.0,395.0,211.0,382.866666667,237.2,610.0
3764,San Bernardino,Victor Valley High,All,2026.0,1031.0,995.0,306.816666667,211.333333333,645.0
3765,San Bernardino,Victor Valley High,Economic_disadv,1652.0,857.0,795.0,305.833333333,172.333333333,540.0
3766,San Bernardino,Victor Valley High,NOT_economic_disadv,0.0,0.0,0.0,336.533333333,45.2,105.0
3767,San Bernardino,Washington High,All,80.0,35.0,37.0,295.833333333,24.3333333333,96.0
3768,San Bernardino,Washington High,Economic_disadv,36.0,15.0,13.0,294.433333333,25.0,80.0
3769,San Bernardino,Washington High,NOT_economic_disadv,2.0,0.0,0.0,,3.5,16.0
3770,San Bernardino,Wilmer Amina Carter High,All,3574.0,2110.0,1464.0,338.78,357.0,788.666666667
3771,San Bernardino,Wilmer Amina Carter High,Economic_disadv,1934.0,1109.0,825.0,336.2,318.25,535.0
3772,San Bernardino,Wilmer Amina Carter High,NOT_economic_disadv,398.0,253.0,145.0,357.633333333,125.25,253.666666667
3773,San Bernardino,Yucaipa High,All,4210.0,3329.0,881.0,349.216666667,337.666666667,948.5
3774,San Bernardino,Yucaipa High,Economic_disadv,2022.0,1501.0,521.0,339.333333333,162.833333333,460.5
3775,San Bernardino,Yucaipa High,NOT_economic_disadv,2094.0,1744.0,350.0,378.1,209.0,488.0
3776,San Bernardino,Yucca Valley High,All,2072.0,1425.0,647.0,344.025,158.5,427.0
3777,San Bernardino,Yucca Valley High,Economic_disadv,1316.0,852.0,464.0,335.3,116.2,251.5
3778,San Bernardino,Yucca Valley High,NOT_economic_disadv,306.0,235.0,71.0,374.533333333,72.4,175.5
3779,San Bernardino,Zupanic High,All,18.0,,,310.7,13.3333333333,30.5
3780,San Bernardino,Zupanic High,Economic_disadv,4.0,,,315.7,9.66666666667,18.5
3781,San Bernardino,Zupanic High,NOT_economic_disadv,6.0,0.0,0.0,,3.0,12.0
3782,San Diego,ALBA,All,34.0,,,,3.5,24.0
3783,San Diego,ALBA,Economic_disadv,30.0,,,,1.0,8.0
3784,San Diego,ALBA,NOT_economic_disadv,4.0,0.0,0.0,,3.0,16.0
3785,San Diego,Alta Vista Academy,All,48.0,,,280.9,6.4,18.0
3786,San Diego,Alta Vista Academy,Economic_disadv,4.0,0.0,0.0,278.8,8.0,19.0
3787,San Diego,Alta Vista Academy,NOT_economic_disadv,6.0,0.0,0.0,,4.0,10.3333333333
3788,San Diego,Arroyo Paseo Charter High,All,154.0,69.0,85.0,304.033333333,18.8,50.5
3789,San Diego,Arroyo Paseo Charter High,Economic_disadv,154.0,69.0,85.0,310.0,14.6,38.5
3790,San Diego,Arroyo Paseo Charter High,NOT_economic_disadv,0.0,0.0,0.0,,6.0,13.0
3791,San Diego,Audeo Charter,All,376.0,168.0,208.0,328.9,84.2,248.333333333
3792,San Diego,Audeo Charter,Economic_disadv,188.0,80.0,108.0,324.5,70.75,175.0
3793,San Diego,Audeo Charter,NOT_economic_disadv,64.0,37.0,27.0,338.066666667,45.6666666667,91.5
3794,San Diego,Bayshore Preparatory Charter,All,64.0,25.0,33.0,384.1,7.33333333333,57.0
3795,San Diego,Bayshore Preparatory Charter,Economic_disadv,20.0,0.0,0.0,,1.0,19.0
3796,San Diego,Bayshore Preparatory Charter,NOT_economic_disadv,14.0,0.0,0.0,,5.0,38.0
3797,San Diego,Bonita Vista Senior High,All,3496.0,2642.0,854.0,351.283333333,285.333333333,900.5
3798,San Diego,Bonita Vista Senior High,Economic_disadv,806.0,564.0,242.0,352.225,102.2,263.0
3799,San Diego,Bonita Vista Senior High,NOT_economic_disadv,1474.0,1164.0,310.0,367.85,237.8,637.5
3800,San Diego,Bonsall High,All,276.0,180.0,96.0,370.1,59.0,
3801,San Diego,Bonsall High,Economic_disadv,134.0,73.0,61.0,351.2,24.0,
3802,San Diego,Bonsall High,NOT_economic_disadv,44.0,33.0,11.0,383.0,35.0,
3803,San Diego,Borrego Springs High,All,216.0,104.0,112.0,341.233333333,24.75,42.0
3804,San Diego,Borrego Springs High,Economic_disadv,216.0,104.0,112.0,339.433333333,21.25,36.0
3805,San Diego,Borrego Springs High,NOT_economic_disadv,0.0,0.0,0.0,,5.0,7.0
3806,San Diego,California Pacific Charter Schools - San Diego,All,110.0,79.0,31.0,334.7,34.5,
3807,San Diego,California Pacific Charter Schools - San Diego,Economic_disadv,66.0,45.0,21.0,325.4,39.0,
3808,San Diego,California Pacific Charter Schools - San Diego,NOT_economic_disadv,38.0,30.0,8.0,347.5,28.0,
3809,San Diego,California Virtual Academy @ San Diego,All,886.0,465.0,421.0,347.1,138.0,1831.0
3810,San Diego,California Virtual Academy @ San Diego,Economic_disadv,402.0,196.0,206.0,340.8,88.3333333333,986.0
3811,San Diego,California Virtual Academy @ San Diego,NOT_economic_disadv,264.0,137.0,127.0,353.05,94.6666666667,845.0
3812,San Diego,Campo High (Continuation),All,20.0,,,,6.0,14.0
3813,San Diego,Campo High (Continuation),Economic_disadv,14.0,,,,3.0,12.0
3814,San Diego,Campo High (Continuation),NOT_economic_disadv,4.0,0.0,0.0,,1.0,2.0
3815,San Diego,Canyon Crest Academy,All,3544.0,3149.0,395.0,430.133333333,501.666666667,650.0
3816,San Diego,Canyon Crest Academy,Economic_disadv,120.0,96.0,24.0,393.5,19.0,28.0
3817,San Diego,Canyon Crest Academy,NOT_economic_disadv,2092.0,1873.0,219.0,431.633333333,482.666666667,622.0
3818,San Diego,Carlsbad High,All,3324.0,2499.0,825.0,388.566666667,252.571428571,933.6
3819,San Diego,Carlsbad High,Economic_disadv,730.0,429.0,301.0,354.3,75.6,194.25
3820,San Diego,Carlsbad High,NOT_economic_disadv,2550.0,2037.0,513.0,397.333333333,278.0,775.0
3821,San Diego,Carlsbad Seaside Academy,All,28.0,,,387.9,12.3333333333,19.5
3822,San Diego,Carlsbad Seaside Academy,Economic_disadv,0.0,0.0,0.0,,1.0,2.0
3823,San Diego,Carlsbad Seaside Academy,NOT_economic_disadv,28.0,,,398.95,11.0,18.5
3824,San Diego,Castle Park Senior High,All,2202.0,1494.0,708.0,340.383333333,179.333333333,563.5
3825,San Diego,Castle Park Senior High,Economic_disadv,1202.0,801.0,401.0,336.466666667,147.833333333,468.5
3826,San Diego,Castle Park Senior High,NOT_economic_disadv,208.0,140.0,68.0,348.3,36.4,95.0
3827,San Diego,Charter School of San Diego,All,1446.0,636.0,810.0,339.9,206.0,511.0
3828,San Diego,Charter School of San Diego,Economic_disadv,880.0,375.0,505.0,319.6,143.5,352.0
